;linha;sistema;onibus;noturna;trilhos;metro;cptm;linha_trilho;linha1;linha2;linha3;linha4;linha5;linha6;linha7;linha8;linha9;linha10;linha11;linha12;linha13;linha14;linha15;preemb;area;area1;area2;area3;area4;area5;area6;area7;area8;
1405;N105-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['N105-11'],label='N105-11')
1406;N106-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['N106-11'],label='N106-11')
1407;N131-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['N131-11'],label='N131-11')
1408;N132-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['N132-11'],label='N132-11')
1409;N133-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['N133-11'],label='N133-11')
1410;N134-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['N134-11'],label='N134-11')
1411;N135-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['N135-11'],label='N135-11')
1412;N136-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['N136-11'],label='N136-11')
1413;N137-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['N137-11'],label='N137-11')
1414;N138-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['N138-11'],label='N138-11')
1415;N139-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['N139-11'],label='N139-11')
1416;N140-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['N140-11'],label='N140-11')
1417;N141-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['N141-11'],label='N141-11')
1418;N142-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['N142-11'],label='N142-11')
1419;N143-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['N143-11'],label='N143-11')
1420;N201-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['N201-11'],label='N201-11')
1421;N202-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['N202-11'],label='N202-11')
1422;N203-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['N203-11'],label='N203-11')
1423;N204-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['N204-11'],label='N204-11')
1424;N205-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['N205-11'],label='N205-11')
1425;N206-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['N206-11'],label='N206-11')
1426;N207-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['N207-11'],label='N207-11')
1427;N208-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;sns.distplot(diaLinha['N208-11'],label='N208-11')
1428;N209-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['N209-11'],label='N209-11')
1429;N231-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['N231-11'],label='N231-11')
1430;N232-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['N232-11'],label='N232-11')
1431;N233-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['N233-11'],label='N233-11')
1432;N234-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['N234-11'],label='N234-11')
1433;N235-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['N235-11'],label='N235-11')
1434;N236-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['N236-11'],label='N236-11')
1435;N237-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['N237-11'],label='N237-11')
1436;N238-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['N238-11'],label='N238-11')
1437;N239-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['N239-11'],label='N239-11')
1438;N240-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['N240-11'],label='N240-11')
1439;N241-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['N241-11'],label='N241-11')
1440;N242-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['N242-11'],label='N242-11')
1441;N243-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['N243-11'],label='N243-11')
1442;N244-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['N244-11'],label='N244-11')
1443;N245-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['N245-11'],label='N245-11')
1444;N301-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['N301-11'],label='N301-11')
1445;N302-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['N302-11'],label='N302-11')
1446;N303-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['N303-11'],label='N303-11')
1447;N304-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['N304-11'],label='N304-11')
1448;N305-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['N305-11'],label='N305-11')
1449;N306-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['N306-11'],label='N306-11')
1450;N307-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['N307-11'],label='N307-11')
1451;N308-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['N308-11'],label='N308-11')
1452;N331-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['N331-11'],label='N331-11')
1453;N332-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['N332-11'],label='N332-11')
1454;N333-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['N333-11'],label='N333-11')
1455;N334-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['N334-11'],label='N334-11')
1456;N335-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['N335-11'],label='N335-11')
1457;N336-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['N336-11'],label='N336-11')
1458;N337-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['N337-11'],label='N337-11')
1459;N338-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;sns.distplot(diaLinha['N338-11'],label='N338-11')
1460;N339-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['N339-11'],label='N339-11')
1461;N340-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['N340-11'],label='N340-11')
1462;N341-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['N341-11'],label='N341-11')
1463;N342-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['N342-11'],label='N342-11')
1464;N343-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['N343-11'],label='N343-11')
1465;N344-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['N344-11'],label='N344-11')
1466;N401-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['N401-11'],label='N401-11')
1467;N402-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['N402-11'],label='N402-11')
1468;N403-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['N403-11'],label='N403-11')
1469;N404-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['N404-11'],label='N404-11')
1470;N405-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['N405-11'],label='N405-11')
1471;N406-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['N406-11'],label='N406-11')
1472;N407-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['N407-11'],label='N407-11')
1473;N431-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['N431-11'],label='N431-11')
1474;N432-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['N432-11'],label='N432-11')
1475;N433-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['N433-11'],label='N433-11')
1476;N434-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['N434-11'],label='N434-11')
1477;N435-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['N435-11'],label='N435-11')
1478;N436-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['N436-11'],label='N436-11')
1479;N437-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['N437-11'],label='N437-11')
1480;N438-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['N438-11'],label='N438-11')
1481;N439-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['N439-11'],label='N439-11')
1482;N440-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['N440-11'],label='N440-11')
1483;N441-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['N441-11'],label='N441-11')
1484;N501-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['N501-11'],label='N501-11')
1485;N502-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['N502-11'],label='N502-11')
1486;N503-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['N503-11'],label='N503-11')
1487;N504-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['N504-11'],label='N504-11')
1488;N505-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['N505-11'],label='N505-11')
1489;N506-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['N506-11'],label='N506-11')
1490;N507-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['N507-11'],label='N507-11')
1491;N508-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['N508-11'],label='N508-11')
1492;N531-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['N531-11'],label='N531-11')
1493;N532-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['N532-11'],label='N532-11')
1494;N533-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['N533-11'],label='N533-11')
1495;N534-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['N534-11'],label='N534-11')
1496;N535-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['N535-11'],label='N535-11')
1497;N536-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['N536-11'],label='N536-11')
1498;N537-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['N537-11'],label='N537-11')
1499;N538-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['N538-11'],label='N538-11')
1500;N539-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['N539-11'],label='N539-11')
1501;N540-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['N540-11'],label='N540-11')
1502;N601-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['N601-11'],label='N601-11')
1503;N602-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['N602-11'],label='N602-11')
1504;N603-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['N603-11'],label='N603-11')
1505;N604-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['N604-11'],label='N604-11')
1506;N631-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['N631-11'],label='N631-11')
1507;N632-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['N632-11'],label='N632-11')
1508;N633-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['N633-11'],label='N633-11')
1509;N634-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['N634-11'],label='N634-11')
1510;N635-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['N635-11'],label='N635-11')
1511;N636-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['N636-11'],label='N636-11')
1512;N637-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['N637-11'],label='N637-11')
1513;N638-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['N638-11'],label='N638-11')
1514;N639-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['N639-11'],label='N639-11')
1515;N640-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['N640-11'],label='N640-11')
1516;N701-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['N701-11'],label='N701-11')
1517;N702-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['N702-11'],label='N702-11')
1518;N703-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['N703-11'],label='N703-11')
1519;N704-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['N704-11'],label='N704-11')
1520;N705-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['N705-11'],label='N705-11')
1521;N706-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['N706-11'],label='N706-11')
1522;N731-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['N731-11'],label='N731-11')
1523;N732-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['N732-11'],label='N732-11')
1524;N733-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['N733-11'],label='N733-11')
1525;N734-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['N734-11'],label='N734-11')
1526;N735-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['N735-11'],label='N735-11')
1527;N736-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['N736-11'],label='N736-11')
1528;N737-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['N737-11'],label='N737-11')
1529;N738-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['N738-11'],label='N738-11')
1530;N739-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['N739-11'],label='N739-11')
1531;N740-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['N740-11'],label='N740-11')
1532;N741-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['N741-11'],label='N741-11')
1533;N742-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['N742-11'],label='N742-11')
1534;N743-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['N743-11'],label='N743-11')
1535;N744-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['N744-11'],label='N744-11')
1536;N745-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['N745-11'],label='N745-11')
1537;N746-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['N746-11'],label='N746-11')
1538;N801-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['N801-11'],label='N801-11')
1539;N802-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['N802-11'],label='N802-11')
1540;N831-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['N831-11'],label='N831-11')
1541;N832-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['N832-11'],label='N832-11')
1542;N833-11;onibus;1;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['N833-11'],label='N833-11')
